eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
KB-E 211-2,keine_id,Krugstraße,1425,ja,verkauf ,188,6 s. 8 d.,120,94,94 tl.,umb lxxxxiiii tl. d.  
KB-E 211-3,DB1053,Schiltergasse,1425,,verkauf ,760,3 tl. 40 d.,120,380,380 tl.,umb drew hundert und Achczig phund 
KB-E 211-4,keine_id,St. Johannsstraße,1426,,verkauf ,58,58 d.,120,29,29 tl.,umb xxviiii tl. d.  
KB-E 212-1,keine_id,hintere Peckenstraße,1426,,verkauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
KB-E 212-2,DB5129,hinter St. Pankraz,1426,ja,verkauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
KB-E 212-3,keine_id,hintere Peckenstraße,1426,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund Wienner phenning  
KB-E 212-4,DB5201b,Hohe Brücke,1426,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
KB-E 212-5,keine_id,Alter Fleischmarkt,1426,,verkauf ,620,2.5 tl. 20 d.,120,310,310 tl.,umb iiiᶜ x tl. Wienner pfenning  
KB-E 213-1,keine_id,Kernerstraße,1426,,verkauf ,560,18 s. 20 d.,120,280,280 tl.,umb zwaihundert und Achtzigk pfund Wienner phenning  
KB-E 213-2,DB1039,Weiße Brüder,1426,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb iiᶜ tl. d.  
KB-E 213-3,DB0117,Retzengraben,1426,,verkauf ,12,12 d.,120,6,6 tl.,umb vi tl. d.  
KB-E 213-4,keine_id,hintere Peckenstraße,1426,,verkauf ,190,6 s. 10 d.,176,140,140 tl.,umb hundert und xl tl.  
KB-E 214-1,keine_id,Lichtensteg,1426,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 214-2,keine_id,Laimgrube,1426,,verkauf ,56,56 d.,120,28,28 tl.,umb xxviii tl. d.  
KB-E 214-3,keine_id,vor Kernertor,1426,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 214-4,keine_id,Schwabgasse,1426,,verkauf ,46,46 d.,120,23,23 tl.,umb xxiii tl. d.  
KB-E 214-5,keine_id,Fischerstiege,1426,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb iiiᶜ tl. d.  
KB-E 214-6,keine_id,Kernerstraße,1426,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb hundert und zehen pfund  
KB-E 214-7,keine_id,vor Widmertor,1426,ja,verkauf ,106,3 s. 16 d.,9,4,4 tl.,umb iiii tl. d.  
KB-E 215-1,keine_id,St. Jakob,1426,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d. und ainem Guldein  
KB-E 215-2,keine_id,Kienmarkt,1426,,verkauf ,124,0.5 tl. 4 d.,120,62,62 tl.,umb lxii tl. d.  
KB-E 215-3,keine_id,Greut,1426,ja,verkauf ,74,74 d.,120,37,37 tl.,umb xxxvii tl. d.  
KB-E 215-4,keine_id,innerhalb Werdertor,1427,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 215-5,DB0049,Alserstraße,1427,ja,verkauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
KB-E 215-6,keine_id,Kernerstraße,1427,ja,verkauf ,206,6 s. 26 d.,120,103,103 tl.,umb hundert und drew tl. Wienner d.  
KB-E 216-1,keine_id,Salzgries,1427,,verkauf ,500,2 tl. 20 d.,120,250,250 tl.,umb dritthalbhundert pfund Wienner phenning  
KB-E 216-2,keine_id,unter den Fischern,1427,,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. d.  
KB-E 216-3,DB1064,Wiltwerkerstraße,1427,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb iiᶜ tl. d.  
KB-E 216-4,DB5428,Hoher Markt,1427,,verkauf ,3000,12.5 tl.,120,1500,1500 tl.,umb xvᶜ tl. d.  
KB-E 216-5,keine_id,Stadtgraben,1427,,verkauf ,350,11 s. 20 d.,,,na,umb ain Sum gelts  
KB-E 217-1,keine_id,Lichtensteg,1427,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 217-2,keine_id,Alter Fleischmarkt,1428,ja,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb iiᶜ tl. d.  
KB-E 217-3,DB1023,Wiltwerkerstraße,1427,ja,verkauf ,80,80 d.,420,140,140 tl.,umb iᶜ und xl tl. d.  
KB-E 217-4,keine_id,unter den Hafnern,1427,,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und vierczig phund Wienner phenning  
KB-E 217-5,keine_id,Wollzeile,1428,,verkauf ,340,11 s. 10 d.,120,170,170 tl.,umb iᶜ und lxx tl. d.  
KB-E 218-1,keine_id,Kienmarkt,1428,,verkauf ,210,7 s.,120,105,105 tl.,umb hundert und funif phund Wienner phenning  
KB-E 218-2,keine_id,Kienmarkt,1428,,verkauf ,310,10 s. 10 d.,120,155,155 tl.,umb hundert und funifundfunczig pfund phenning  
KB-E 218-3,keine_id,Salzgries,1428,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phund Wienner phenning  
KB-E 218-4,keine_id,Kumpflucke,1428,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. d.  
KB-E 218-5,DB5116,hinter St. Pankraz,1428,,verkauf ,72,72 d.,120,36,36 tl.,umb xxxvi tl. d.  
KB-E 219-1,keine_id,Mietstatt,1428,ja,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 219-2,keine_id,Rosengasse,1428,,,6,6 d.,120,3,3 tl.,umb iii tl. d.  
KB-E 219-3,keine_id,Himmelpforten,1428,ja,verkauf ,30,30 d.,124,15.5,15.5 tl.,umb xv½ tl. d.  
KB-E 219-4,DB5427,Hoher Markt,1428,,verkauf ,340,10 s. 40 d.,225,320,320 tl.,umb iiiᶜ und xx tl. d.  
KB-E 220-1,keine_id,Neuer Markt,1428,ja,verkauf ,190,6 s. 10 d.,120,95,95 tl.,umb lxxxxv tl. d.  
KB-E 220-2,DB5508,Kammerhof,1428,,verkauf ,,,,1000,1000 tl.,umb tausent phund phenning  
KB-E 220-3,keine_id,bei den Predigern,1429,ja,verkauf ,320,10 s. 20 d.,120,160,160 tl.,umb hundert und lx tl. d.  
KB-E 220-4,keine_id,vor Werdertor,1429,,verkauf ,32,32 d.,123,16.5,16.5 tl.,umb xvi½ tl. d.  
KB-E 220-5,DB5213,Wiltwerkerstraße,1429,,verkauf ,330,11 s.,120,165,165 tl.,umb hundert und lxv tl. d.  
KB-E 221-1,DB5510,Kammerhof,1429,,verkauf ,1370,5.5 tl. 50 d.,122,700,700 tl.,umb viiᶜ tl. d.  
KB-E 221-2,keine_id,Kernerstraße,1429,,verkauf ,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb iii½ᶜ tl. d.  
KB-E 221-3,keine_id,Alter Fleischmarkt,1429,ja,verkauf überschreibung ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d.  
KB-E 221-4,keine_id,Weihenburg,1429,,verkauf ,680,2.5 tl. 80 d.,120,340,340 tl.,umb iiiᶜ und xl t.  
KB-E 221-5,keine_id,Krugstraße,1429,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E 222-1,keine_id,Alter Kohlmarkt,1430,,verkauf ,600,2.5 tl.,120,300,300 tl.,umb iiiᶜ tl. d.  
KB-E 222-2,DB5324,Wiltwerkerstraße,1430,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. d. 
KB-E 222-3,keine_id,Wollzeile,1430,,verkauf ,245,1 tl. 5 d.,120,122.5,122.5 tl.,umb hundert und dritthalbs undzwainczig phunt  
KB-E 222-4,keine_id,auf dem Anger,1430,ja,verkauf ,110,3 s. 20 d.,120,55,55 tl.,umb lv tl. d.  
KB-E 223-1,keine_id,St. Stephan,1430,,verkauf ,750,3 tl. 30 d.,213,666,500 UG,umb funfhundert ungerisch guldein  
KB-E 223-2,keine_id,Gässlein zu unser lieben Frau,1429,,verkauf ,1500,6 tl. 60 d.,120,750,750 tl.,umb Sybenhundert und umb funfczig phunt  
KB-E 223-3,keine_id,St. Johannsstraße,1429,,verkauf ,70,70 d.,120,35,35 tl.,umb funfunddreifsigk phunt  
KB-E 223-4,keine_id,Salzgries,1430,,verkauf ,86,86 d.,120,43,43 tl.,umb xliii tl. d.  
KB-E 224-1,keine_id,Neuer Markt,1430,ja,verkauf ,66,66 d.,120,33,33 tl.,umb drewund dreissig phunt Wienner phenning  
KB-E 224-2,DB1058,Wiltwerkerstraße,1430,,verkauf ,480,2 tl.,120,240,240 tl.,umb iiᶜ und xl tl. d.  
KB-E 224-3,keine_id,bei den Predigern,1430,,verkauf ,400,13 s. 10 d.,120,200,200 tl. 6 s.,umb zwayhundert phunt und sechs schilling  
KB-E 225-1,keine_id,Kienmarkt,1430,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx phunt phenning  
KB-E 225-2,keine_id,Salzgries,1430,ja,verkauf ,84,84 d.,120,42,42 tl.,umb zwayundvierczig phunt  
KB-E 225-3,DB5411,Hoher Markt,1430,,verkauf ,150,5 s.,240,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 226-1,keine_id,Weihenburg,1430,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb iᶜ tl. d.  
KB-E 226-2,keine_id,Weihenburg,1430,,verkauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. Wienner d.  
KB-E 226-3,keine_id,Alter Fleischmarkt,1430,,verkauf ,300,10 s.,126,158,158 tl.,umb hundert und Achtund funfczigk phunt  
KB-E 226-4,DB0006,Heiligengeistspital,1430,,verkauf ,38,38 d.,120,19,19 tl.,umb xviiii tl. d.  
KB-E 227-1,DB1007,Herzoghof,1430,,verkauf ,76,76 d.,123,39,39 tl.,umb xxxviiii tl. d.  
KB-E 227-2,keine_id,Stadtgraben,1430,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E 227-3,DB5508,Kammerhof,1430,,verkauf ,2000,8 tl. 80 d.,120,1000,1000 tl.,umb tausent phunt pfenning  
KB-E 227-4,keine_id,Wienfluss,1430,,verkauf ,50,50 d.,120,25,25 tl.,umb xxv tl. d.  
KB-E 228-1,keine_id,Fischerstiege,1430,,verkauf ,88,88 d.,120,44,44 tl.,umb xliiii tl. d.  
KB-E 228-2,keine_id,Landstraße,1430,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
KB-E 228-3,DB5149,hinter St. Pankraz,1430,,verkauf ,200,6 s. 20 d.,144,120,120 tl.,umb C und xx tl. d.  
KB-E 229-1,keine_id,Roter Turm,1430,,verkauf ,720,3 tl.,133,400,400 tl.,umb iiiiᶜ tl. Wienner d.  
KB-E 229-2,DB5316,Am Hof,1429,,verkauf ,,,,170,170 tl.,umb C und lxx tl. d.  
KB-E 230-1,keine_id,Alter Kohlmarkt,1430,ja,,,,,87,87 tl.,umb lxxxvii tl. d.  
KB-E 231-1,keine_id,St. Johannsstraße,1431,,,160,5 s. 10 d.,,,,
KB-E 231-2,DB5487a,unter den langen Tuchlauben,1431,,,150,5 s.,248,155,155 tl.,umb C lv tl. d.  
KB-E 231-3,keine_id,vor Stubentor,1431,,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E 232-1,keine_id,Münzhof,1431,,verkauf ,,,,74,74 tl.,umb lxxiiii tl. d.  
KB-E 232-2,DB5535b,unter den Sattlern,1431,,verkauf ,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb iii½ᶜ tl. Wienner d.  
KB-E 232-3,keine_id,Kernerstraße,1431,,verkauf ,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissigk phunt phenning  
KB-E 232-4,DB6000,Scheffstraße,1431,,verkauf ,18,18 d.,120,9,9 tl.,umb viiii tl d.  
KB-E 233-1,keine_id,Alter Fleischmarkt,1431,ja,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb c tl. d.  
KB-E 233-2,keine_id,Greut,1431,,verkauf ,38,38 d.,113,18,18 tl.,umb xviii tl. d.  
KB-E 233-3,keine_id,St. Johannsstraße,1431,,verkauf ,640,2.5 tl. 40 d.,120,320,320 tl.,umb iiiᶜ und xx tl. d.  
KB-E 234-1,keine_id,Schweinemarkt,1431,ja,verkauf ,180,6 s.,133,100,100 tl.,umb C tl. Wienner d.  
KB-E 234-2,keine_id,unter den Spenglern,1431,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. Wienner phenning  
KB-E 235-1,DB1018,Gässlein vom Schulhof zum Herzoghof,1432,,verkauf ,210,7 s.,120,105,105 tl.,umb Cv tl. d. 
KB-E 235-2,keine_id,Greut,1432,,verkauf ,32,32 d.,120,16,16 tl.,umb xvi tl. d.  
KB-E 235-3,DB5563,Hühnergässchen,1432,,verkauf ,,,,200,200 tl.,umb iiᶜ tl. Wienner d.  
KB-E 236-1,DB5434,Hoher Markt,1432,,verkauf ,70,70 d.,240,70,70 tl.,umb lxx phunt phenning  
KB-E 236-2,DB5508,Kammerhof,1432,,verkauf ,1300,5 tl. 3 s. 10 d.,240,1300,1300 tl.,umb xiiiᶜ tl. d.  
KB-E 236-3,keine_id,auf dem Steig,1432,,verkauf ,480,2 tl.,242,485,485 tl.,umb iiiiᶜ und lxxxv tl. d.  
KB-E 237-1,keine_id,Weihenburg,1432,,verkauf ,,,,70,70 tl.,umb lxx tl. d.  
KB-E 237-2,keine_id,Lichtensteg,1432,,verkauf ,380,12 s. 20 d.,120,190,190 tl.,umb hundert und Newnczig phunt  
KB-E 237-3,DB0111,Haarhof,1432,,verkauf ,44,44 d.,120,22,22 tl. 6 s.,umb xxii tl. und vi s. d.  
KB-E 238-1,keine_id,Greut,1432,ja,verkauf ,510,17 s.,122,261,261 tl.,umb iiᶜ und lxi tl. d.  
KB-E 238-2,keine_id,Kumpflucke,1432,,verkauf ,14,14 d.,120,7,7 tl.,umb vii tl. d.  
KB-E 238-3,DB5211,Wiltwerkerstraße,1432,,verkauf ,1320,5.5 tl.,127,700,700 tl.,umb viiᶜ tl. Wienner d.  
KB-E 238-4,keine_id,Greut,1432,,verkauf ,510,17 s.,122,261,261 tl.,umb iiᶜ und lxi tl. d.  
KB-E 239-1,keine_id,Krotental,1432,,verkauf ,24,24 d.,120,12,12 tl.,umb xii tl. d.  
KB-E 239-2,keine_id,Hochstraße,1432,,verkauf ,40,40 d.,240,40,40 tl.,umb xl tl. Wienner d.  
KB-E 240-1,keine_id,Kernerstraße,1433,,verkauf ,158,5 s. 8 d.,120,79,79 tl.,umb lxxviiii tl. Wienner d.  
KB-E 240-2,keine_id,vor Werdertor,1433,ja,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E 240-3,DB6000,Scheffstraße,1433,,verkauf ,160,5 s. 10 d.,,,,
KB-E 240-4,keine_id,Salzgries,1433,,überschreibung ,120,0.5 tl.,,,,
KB-E 241-1,keine_id,Kienmarkt,1433,,verkauf ,480,2 tl.,120,240,240 tl.,umb iiᶜ xl tl. d.  
KB-E 241-2,keine_id,Biberturm,1433,,verkauf ,134,0.5 tl. 14 d.,120,67,67 tl.,umb lxvii tl. d.  
KB-E 241-3,DB1060,Wiltwerkerstraße,1433,,verkauf ,390,13 s.,123,200,200 tl.,umb cc tl. d. 
KB-E 242-1,keine_id,St. Michael,1433,,verkauf ,230,7 s. 20 d.,135,130,130 tl.,umb C und xxx tl. d.  
KB-E 242-2,keine_id,bei den Predigern,1433,,verkauf ,120,0.5 tl.,130,65,65 tl.,umb lxv tl. d.  
KB-E 242-3,keine_id,Mietstatt,1433,,verkauf ,,,,56,56 tl.,umb lvi tl. d.  
KB-E 243-1,keine_id,Katerlucke,1433,ja,verkauf ,24,24 d.,125,12.5,12.5 tl.,umb xii½ tl. d.  
KB-E 243-2,keine_id,unter den Hafnern,1433,,überschreibung ,120,0.5 tl.,,,,
KB-E 243-3,keine_id,unter den Spenglern,1433,,verkauf ,720,3 tl.,133,400,400 tl.,umb iiiiᶜ ze Wienner d.  
KB-E 244-1,keine_id,vordere Peckenstraße,1433,,verkauf ,480,2 tl.,135,270,270 tl.,umb cclxx tl. d.  
KB-E 244-2,keine_id,Greut,1433,,verkauf ,34,34 d.,120,17,17 tl.,umb xvii tl. d.  
KB-E 244-3,keine_id,Greut,1433,,verkauf ,90,3 s.,120,45,45 tl.,umb xlv tl. d.  
KB-E 245-1,keine_id,Greut,1434,,verkauf ,,,,14,14 tl.,umb xiiii tl. d.  
KB-E 245-2,keine_id,Pippingerstraße,1434,,verkauf ,480,2 tl.,125,250,250 tl.,umb ii½ᶜ tl. Wienner phenning  
KB-E 245-3,keine_id,Judenfreithof,1434,,verkauf ,28,28 d.,240,28,28 tl.,umb xxviii tl. Wienner d. 
KB-E 246-1,keine_id,Schweinemarkt,1434,,verkauf ,,,,450,450 tl.,umb funffthalbhundert tl. d.  
KB-E 246-2,keine_id,St. Johannsstraße,1434,,verkauf ,256,1 tl. 16 d.,,,,
KB-E 246-3,keine_id,Domprobsthof,1434,,verkauf ,960,4 tl.,127,510,510 tl.,umb vᶜ x tl. d.  
KB-E 246-4,keine_id,Fischmarkt,1434,ja,verkauf ,420,14 s.,122,214,214 tl.,umb cc xiiii tl. d.  
KB-E 247-1,DB0026,Alserstraße,1434,,verkauf ,120,0.5 tl.,64,32,32 tl.,umb xxxii tl. d.  
KB-E 247-2,keine_id,Würffel,1434,,verkauf ,390,13 s.,123,200,200 tl.,umb cc tl. d.  
KB-E 247-3,DB5118,hinter St. Pankraz,1434,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E 247-4,keine_id,Lichtensteg,1434,,verkauf ,600,2.5 tl.,124,310,310 tl.,umb ccc und x tl. d.  
KB-E 248-1,keine_id,vordere Peckenstraße,1434,,verkauf ,300,10 s.,120,150,150 tl.,umb i½ᶜ tl. d.  
KB-E 248-2,keine_id,vor Werdertor,1434,,verkauf ,128,0.5 tl. 8 d.,120,64,64 tl.,umb lxiiii tl. Wienner pfenning  
KB-E 248-3,DB0092,Schaufellucke,1434,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb c x tl. Wienner d.  
KB-E 249-1,keine_id,Alter Fleischmarkt,1434,,verkauf ,180,6 s.,120,90,90 tl.,umb Newnczig pfund pfenning  
KB-E 249-2,keine_id,Landskron,1434,,verkauf ,860,3.5 tl. 20 d.,120,430,430 tl.,umb cccc xxx tl. d.  
KB-E 249-3,DB5405,Fischhof,1434,ja,verkauf ,24,24 d.,120,12,12 tl. 70 d. !,umb xii lvv d.  
KB-E 250-1,DB5407,Fischhof,1434,ja,verkauf ,24,24 d.,120,12,12 tl. 65 d.,umb xii tl. lxv d.  
KB-E 250-2,DB5415,Hoher Markt,1434,,verkauf ,400,13 s. 10 d.,240,400,400 tl.,umb virhundert phunt phenning  
KB-E 251-1,keine_id,vor Stubentor,1435,,verkauf ,40,40 d.,120,20,20 tl. 60 d.,umb xx tl. lx d.  
KB-E 251-2,DB0002,Neulucke,1435,ja,verkauf ,90,3 s.,213,80,60 G,umb lx guld 
KB-E 252-1,keine_id,Krotental,1435,,schenkung ,,,,,,
KB-E 252-2,keine_id,unter den langen Tuchlauben,1435,,verkauf ,,,,70,70 tl.,umb lxx tl. d.  
KB-E 253-1,keine_id,St. Johannsstraße,1435,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. d.  
KB-E 254-1,keine_id,Himmelpforten,1435,,verkauf ,60,60 d.,112,28,28 tl.,umb xxviii tl. d.  
KB-E 254-2,keine_id,Peckenstraße,1435,,verkauf ,240,1 tl.,120,120,120 tl.,umb Cxx tl. d.  
KB-E 255-1,keine_id,Greut,1435,,schenkung ,,,,,,
KB-E 255-2,keine_id,Kienmarkt,1435,,verkauf ,750,3 tl. 30 d.,123,385,385 tl.,umb ccc lxxxv tl. d.  
KB-E 255-3,keine_id,vordere Peckenstraße,1435,,verkauf ,870,3 tl. 5 s.,120,435,435 tl.,umb ccccxxxv tl. d.  
KB-E 256-1,DB5449b,Hühnergässchen,1435,,verkauf ,180,6 s.,120,90,90 tl.,umb lxxxx tl. d.  
KB-E 256-2,keine_id,unter den Fischern,1435,,verkauf ,26,26 d.,120,13,13 tl.,umb xiii tl. d.  
KB-E 256-3,keine_id,Kumpfgasse,1435,,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb C xl tl. d.  
KB-E 256-4,keine_id,Fischhof,1435,ja,verkauf ,24,24 d.,120,12,12 tl. 70 d.,umb xii tl. lxx d.  
KB-E 257-1,keine_id,Singerstraße,1435,,verkauf ,210,7 s.,123,108,108 tl.,umb hundert und Acht phunt pfenning  
KB-E 257-2,keine_id,St. Johannsstraße,1435,,verkauf ,400,13 s. 10 d.,122,204,204 tl.,umb cc iiii tl. d.  
KB-E 257-3,keine_id,Laurenzerinnen,1435,ja,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. d.  
KB-E 258-1,DB0065,Alserstraße,1435,,verkauf ,36,36 d.,120,18,18 tl.,umb xviii tl. d.  
KB-E 258-2,DB0035,Alserstraße,1435,,verkauf ,20,20 d.,120,10,10 tl. 6 s.,umb x tl. und vi s. d.  
KB-E 259-1,keine_id,Lichtensteg,1435,,verkauf ,310,10 s. 10 d.,139,180,180 tl.,umb C lxxx tl. d.  
KB-E 259-2,DB5564,Hühnergässchen,1435,,verkauf ,288,9 s. 18 d.,120,144,144 tl.,umb hundert vir und virczig pfunt pfenning  
KB-E 260-1,DB5300,Schulhof,1436,,verkauf ,35,35 d.,120,17.5,17.5 tl.,umb xvii½ tl. d.  
KB-E 260-2,keine_id,bei den Predigern,1436,,verkauf ,330,11 s.,120,165,165 tl.,umb Clxv tl. d.  
KB-E 261-1,DB1057,Wiltwerkerstraße,1436,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfunt pfenning 
KB-E 261-2,keine_id,auf dem Anger,1436,ja,verkauf ,172,5 s. 22 d.,120,86,86 tl.,umb lxxxvi tl. d.  
KB-E 261-3,keine_id,Hochstraße,1436,,verkauf ,,,,140,140 tl.,umb C und xl tl. d.  
KB-E 262-1,keine_id,bei den Predigern,1435,,verkauf ,82,82 d.,120,41,41 tl.,umb xli tl. d.  
KB-E 262-2,DB5030,Schiltergasse,1436,ja,verkauf ,196,6 s. 16 d.,115,94,94 tl.,umb virundnewnczig phunt Wienner phenning 
KB-E 262-3,keine_id,Katerlucke,1436,,verkauf ,28,28 d.,120,14,14 tl.,umb xiiii tl. Wienner d.  
KB-E 263-1,keine_id,vor Stubentor,1436,,verkauf ,25,25 d.,240,25,25 tl.,umb xxv tl. d.  
KB-E 263-2,DB0041,Alserstraße,1436,,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
KB-E 263-3,DB5132,hinter St. Pankraz,1436,ja,verkauf ,4,4 d.,120,2,2 tl.,umb ii tl. d.  
KB-E 264-1,keine_id,Graben,1436,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. Wienner d.  
KB-E 264-2,keine_id,Kienmarkt,1436,,verkauf ,458,15 s. 8 d.,120,229,229 tl.,umb cc xxviiii tl. Wienner d.  
KB-E 264-3,DB5544,unter den Sattlern,1436,,verkauf ,360,12 s.,120,180,180 tl.,umb hundert und Achczig phunt phenning  
KB-E 264-4,keine_id,Alter Fleischmarkt,1437,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. Wienner d.  
KB-E 265-1,keine_id,Alter Fleischmarkt,1437,,verkauf ,400,13 s. 10 d.,120,200,200 tl.,umb cc tl. Wienner d.  
KB-E 265-2,keine_id,Weihenburg,1437,,verkauf ,220,7 s. 10 d.,120,110,110 tl.,umb c und x tl. Wienner d.  
KB-E 265-3,keine_id,Alter Fleischmarkt,1437,,,200,6 s. 20 d.,,,,
KB-E 266-1,keine_id,Lichtensteg,1436,,verkauf ,256,1 tl. 16 d.,120,128,128 tl.,umb hundert acht und zwainczig phund phenning  
KB-E 266-2,keine_id,vor Werdertor,1437,,,50,50 d.,120,25,25 tl.,umb xxv tl. Wienner d.  
KB-E 266-3,keine_id,Wollzeile,1437,,verkauf ,332,11 s. 2 d.,123,171,171 tl.,umb c lxxi tl. d.  
KB-E 267-1,keine_id,Stephansfreithof,1437,,verkauf ,100,3 s. 10 d.,120,50,50 tl.,umb l tl. Wienner d.  
KB-E 267-2,DB5317a,Am Hof,1437,,verkauf ,250,1 tl. 10 d.,240,250,250 tl.,umb ii½ᶜ tl. Wienner d. 
KB-E 268-1,DB1032,Schulhof,1437,,verkauf ,,3 s 10 d.,,100,100 tl.,umb C tl. d. 
KB-E 268-2,DB5303,Schulhof,1437,,verkauf ,86,86 d.,240,86,86 tl.,umb lxxxvi tl. d. 
KB-E 268-3,keine_id,Salzgries,1437,,verkauf ,268,1 tl. 28 d.,120,134,134 tl.,umb C xxxiiii tl. Wienner d.  
KB-E 269-1,DB5030,Schiltergasse,1437,ja,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb C und xl tl. Wienner d. 
KB-E 269-2,keine_id,Stadtgraben,1437,ja,verkauf ,46,46 d.,120,23,23 tl.,umb xxiii tl. d.  
KB-E 269-3,DB5109,hinter St. Pankraz,1437,ja,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. Wienner d.  
KB-E 270-1,keine_id,Stadtgraben,1437,,verkauf ,70,70 d.,240,70,70 tl.,umb lxx tl. d.  
KB-E 270-2,keine_id,Weihenburg,1437,,verkauf ,720,3 tl.,120,360,360 tl.,umb iiiᶜ und lx tl. Wienner d.  
KB-E 270-3,keine_id,Kernerstraße,1437,,verkauf ,,,,410,410 tl.,umb virhundert und zehen phunt phenning  
KB-E 271-1,keine_id,Kernerstraße,1437,,verkauf ,230,7 s. 20 d.,120,115,115 tl.,umb hundert und funfczehen phunt Wienner d.  
KB-E 271-2,keine_id,hintere Peckenstraße,1437,,verkauf ,148,4 s. 28 d.,120,74,74 tl.,umb lxxiiii tl. d.  
KB-E 271-3,keine_id,Neuer Markt,1437,,verkauf ,148,4 s. 28 d.,120,74,74 tl.,umb lxxiiii tl. Wienner d.  
KB-E 272-1,DB5442,Berghof,1437,,verkauf ,340,11 s. 10 d.,120,170,170 tl.,umb hundert und Sibenczig phunt Wienner phenning  
KB-E 272-2,keine_id,Lichtensteg,1437,,verkauf ,170,5 s. 20 d.,225,160,160 tl.,umb C und lx tl. Wienner d.  
KB-E 272-3,keine_id,vordere Peckenstraße,1437,,verkauf ,1040,4 tl. 80 d.,120,520,520 tl.,umb vᶜxx tl. Wienner d.  
KB-E 273-1,keine_id,St. Johann,1437,,verkauf ,80,80 d.,120,40,40 tl.,umb xl tl. Wienner d.  
KB-E 273-2,keine_id,Stadtgraben,1437,,verkauf ,,0 d.,,6,6 tl.,umb vi tl. Wienner d.  
KB-E 273-3,keine_id,St. Michael,1437,ja,verkauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
KB-E 274-1,DB6000,Biberturm,1437,,verkauf ,18,18 d.,146,11,11 tl.,umb ix tl. d.  
KB-E 274-2,DB6000,Scheffstraße,1437,,verkauf ,24,24 d.,120,12,12 tl.,umb xii tl. d.  
KB-E 274-3,keine_id,innerhalb Werdertor,1437,,verkauf ,132,0.5 tl. 12 d.,116,64,64 tl.,umb lxiiii tl. d.  
KB-E 287-1,keine_id,vor Stubentor,1420,ja,,100,3 s. 10 d.,120,50,50 tl.,umb funfczikg pfunt Wienner pfenning  
